id,№,name,name_en,name_type,status,marki,sity,adress,x,y,telefon,site,time,time2,Способы оплаты
S2286,1249,Di Сервис,Di_Servis,Di Сервис. автотехцентр,Независимый,Все марки,Москва,Белореченская. 33 ст3,37.76599795,55.66948863,(495) 359-77-64,нет,,,Наличный расчет
S2287,1250,DicherAuto,DicherAuto,DicherAuto. автосервис,Независимый,Все марки,Москва,Лихачёвский 2-й пер. 10,37.53055669,55.8449105,(495) 648-47-39. (495) 648-40-37. (495) 649-55-61,нет,,,Наличный расчет
S2288,1251,DIESELSERVICE.RU,DIESELSERVICE_RU,DIESELSERVICE.RU. автосервис,Независимый,Все марки,Чёрное (Балашиха городской округ),Агрогородок. 79,38.05221646,55.7476964,8-963-750-36-97. (495) 782-36-97,www.dieselservice.ru,,,Наличный расчет. Оплата через банк. Visa. MasterCard.
S2289,1252,Dion,Dion,Dion. автотехцентр,Независимый,Все марки,Москва,Дубнинская. 89 ст1,37.55127625,55.89711179,(499) 964-36-44,нет,,,Наличный расчет
S2290,1253,Diskservis,Diskservis,Diskservis. автосервис,Независимый,Все марки,Ащерино (Ленинский район),Трудовая (снт Анис). 1,37.761472,55.5947074,8-926-055-97-75,нет,,,Наличный расчет. Оплата через банк. через банк
S2291,1254,DM-avto,DM-avto,DM-avto. автотехцентр,Независимый,Все марки,Москва,Дмитровское шоссе. 11,37.57416273,55.81666434,(495) 724-77-25,www.dm-avto.ru,11:00-20:00,11:00-20:00,Наличный расчет. Оплата через банк. через банк
S2292,1255,Drive auto,Drive_auto,Drive auto. технический центр,Независимый,Все марки,Москва,Силикатный 1-й проезд. 1 ст2,37.51998228,55.76211647,(495) 968-90-53,нет,,,Наличный расчет. Visa. MasterCard. Maestro Card
S2293,1256,DVS-Ford,DVS-Ford,DVS-Ford. автотехцентр,Независимый,Ford,Москва,Огородный проезд. 22а,37.59179223,55.82242274,(495) 968-32-39,www.dvs-ford.ru,,,Наличный расчет
S2294,1257,DVS-group,DVS-group,DVS-group. СТО,Независимый,Mazda,Москва,Магистральная 2-я. 10,37.53232074,55.76445038,(495) 507-96-49 (многоканальный),www.dvs-mazda.ru,,,Наличный расчет. Оплата через банк. через банк
S2295,1258,EG-SERVICE,EG-SERVICE,EG-SERVICE. техцентр,Независимый,Все марки,Москва,Дубнинская. 75а,37.55347504,55.88527025,(495) 483-21-33. (495) 638-05-35. 8-915-057-34-84,нет,,,Наличный расчет. Оплата через банк. Visa. MasterCard. через банк. Visa. MasterCard
S2296,1259,Electrovovik,Electrovovik,Electrovovik. автосервис,Независимый,Все марки,Москва,Алтуфьевское шоссе. 79,37.5851336,55.88125716,8-926-218-49-92,www.electrovovik.ru,,,Наличный расчет
S2297,1260,Eridan car service,Eridan_car_service,Eridan car service. автосервис,Независимый,Volvo,Москва,Лучевой 1-й просек. 15 ст5,37.65102209,55.79716895,(499) 130-63-00 (единая справочная - пн-вс 9:00-23:00). (495) 778-67-15,www.eridancar.ru,,,Наличный расчет. Оплата через банк. через банк
S2298,1261,ETAC,ETAC,ETAC. автотехцентр,Независимый,Все марки,Москва,Елизаветинский пер. 10/2 - 1 этаж,37.67117945,55.76023213,(495) 772-91-93. (499) 267-30-39. (495) 210-23-73,www.etac.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S2299,1262,Eurocar,Eurocar,Eurocar. автотехцентр,Независимый,Все марки,Люберцы (Люберецкий район),Инициативная. 34,37.90768067,55.68215927,(495) 508-66-82,нет,,,Наличный расчет. Оплата через банк. через банк
S2300,1263,Evro-Cars,Evro-Cars,Evro-Cars. автосервис,Независимый,Все марки,Подольск,Кирова. 15 - вход со двора,37.53544831,55.42747955,8-926-544-88-29,нет,,,Наличный расчет
S2301,1264,Exclusive Motors,Exclusive_Motors,Exclusive Motors. СТО,Независимый,Toyota.  Lexus. Nissan. Infiniti,Москва,Маршала Прошлякова. 20 ст13 - 1 этаж,37.38372454,55.78977165,(495) 999-34-53,japan4x4.ru,,,Наличный расчет. Оплата через банк. через банк
S2302,1265,Exist-tuning,Exist-tuning,Exist-tuning. автосервис,Независимый,Все марки,Москва,Магистральная 2-я. 10 - 1 этаж,37.53232074,55.76445038,8-926-213-30-50,exist-tuning.ru,,,Наличный расчет
S2303,1266,FastServiceAvto,FastServiceAvto,FastServiceAvto. автосервис,Независимый,Все марки,Москва,Мира проспект. 95 ст4,37.63579317,55.80757738,,нет,,,Наличный расчет
S2304,1267,Fenixcar,Fenixcar,Fenixcar. автотехцентр,Независимый,Все марки,Москва,Плеханова. 10а - 23-27 бокс,37.75983943,55.74838058,8-963-608-27-75,нет,,,Наличный расчет. Оплата через банк. через банк
S2305,1268,FKT-auto,FKT-auto,FKT-auto. автоцентр,Независимый,Все марки,Москва,Каширское шоссе. 61 к3а - Д48. Д50 павильон.  цокольный этаж.  АТЦ Москва,37.71634017,55.61639797,(495) 221-42-05. (495) 980-02-55,www.fktauto.ru,,,Наличный расчет. Visa. MasterCard. Diners Club. Золотая Корона. American Express. Maestro Card. Union Card. JCB. Универсальная Электронная Карта (УЭК)
S2306,1269,Fleet Service,Fleet_Service,Fleet Service. автосервис,Независимый,Toyota.  Lexus,Москва,Бумажный проезд. 19 ст5 - 1 этаж,37.58638274,55.79110611,(495) 506-72-12. (495) 637-63-40,www.fleet-service.ru,9:00-21:00,9:00-21:00,Наличный расчет
S2307,1270,Fordex,Fordex,Fordex. автотехцентр,Независимый,Все марки,Москва,Большой Волоколамский проезд. 10а - въезд с ул. Волоколамское шоссе,37.49077531,55.80743762,(495) 782-21-11. 8-916-312-88-87. (495) 785-57-44,www.fordex.org,10:00-21:00,10:00-21:00,Наличный расчет. Оплата через банк. через банк
S2308,1271,FordServ,FordServ,FordServ. автосервис,Независимый,Ford,Москва,Каширское шоссе. 61 к3а - АТЦ Москва,37.71634017,55.61639797,(495) 363-43-48,fordserv.ru,,,Наличный расчет. Visa. MasterCard. Diners Club. Золотая Корона. Maestro Card. Union Card. JCB
S2309,1272,Fordtune,Fordtune,Fordtune. автосервис,Независимый,Все марки,Москва,Калашный пер. 10,37.60148327,55.75556904,8-909-156-76-37,нет,,,Наличный расчет
S2310,1273,Ford,Ford,Ford. автосервис,Независимый,Все марки,Москва,Большая Тульская. 43,37.62273683,55.70499026,(495) 258-00-06,нет,,,Наличный расчет
S2311,1274,Ford-House,Ford-House,Ford-House. автосервис,Независимый,Все марки,Москва,Варшавское шоссе. 170г - 9 бокс,37.59182292,55.57924733,(495) 64-464-30,www.ford-house.ru,10:00-20:00,10:00-20:00,Наличный расчет
S2312,1275,Fortuna-Motors,Fortuna-Motors,Fortuna-Motors. автоцентр,Независимый,Все марки,Москва,Нововладыкинский проезд. 2 ст1,37.58002,55.85106625,(495) 223-59-23 (многоканальный),www.fortunaotradnoe.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S2313,1276,FP-Avto,FP-Avto,FP-Avto. СТО,Независимый,Все марки,Москва,Очаковское шоссе. 5а,37.46029517,55.69510003,8-925-542-06-96,www.fp-avto.ru,10:00-21:00,10:00-21:00,Наличный расчет. Оплата через банк. через банк
S2314,1277,FranceAuto,FranceAuto,FranceAuto. автотехцентр,Независимый,Peugeot Ciroen. Ford. Renault,Москва,Даниловская Набережная. 8 ст25,37.6363559,55.70898345,(495) 998-10-78. (495) 772-14-98. (499) 235-87-36,www.sto-peugeot.ru,10:00-19:00,10:00-19:00,Наличный расчет. Оплата через банк. через банк
S2315,1278,Francemir,Francemir,Francemir. центр сервиса и авторазбора,Независимый,Peugeot. Ciroen. Renault,Москва,Алтуфьевское шоссе. 27а к2,37.57593062,55.85770803,8-925-518-71-34. 8-925-506-86-61,www.francemir.ru,9:00-19:00,9:00-15:00,Наличный расчет. Оплата через банк. Visa. MasterCard. Maestro Card. ч
S2316,1279,French-Avto,French-Avto,French-Avto. автотехцентр,Независимый,Peugeot. Citroen,Королёв,Советская (Первомайский). 41а,37.87170856,55.94246616,(495) 518-57-03,french-avto.ru,10:00-20:00,10:00-20:00,Наличный расчет. Оплата через банк. через банк
S2317,1280,Fresh car,Fresh_car,Fresh car. автосервис,Независимый,Все марки,Москва,Мичуринский проспект. 8 - вход с торца,37.51119563,55.705576,(499) 783-45-63. (495) 978-88-15,www.fresh-car.com,,,Наличный расчет. Visa. MasterCard. Diners Club. Золотая Корона. American Express. Maestro Card. Union Card. JCB. Универсальная Электронная Карта (УЭК)
S2318,1281,FRESH,FRESH,FRESH. автосервис,Независимый,Все марки,Москва,Лескова. 6 ст2,37.60392428,55.89914043,8-925-530-39-50,нет,,,Наличный расчет. Оплата через банк. Visa. MasterCard. 
S2319,1282,F1-IGA,F1-IGA,F1-IGA. автосервис,Независимый,Все марки,Москва,Дубнинская. 50Б,37.55860499,55.89512911,(495) 988-60-16,www.f1-auto.ru,10:00-21:00,10:00-21:00,Наличный расчет
S2320,1283,GGSMotors,GGSMotors,GGSMotors. автотехцентр,Независимый,Все марки,Москва,Очаковское шоссе. 18 ст1,37.44979427,55.69154544,(495) 649-69-17 (многоканальный),нет,,,Наличный расчет. Оплата через банк. через банк
S2321,1284,Global Auto,Global_Auto,Global Auto. автоцентр,Независимый,Все марки,Москва,Берзарина. 28 ст19,37.47599649,55.7889459,,www.globalauto.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. Visa. MasterCard. 
